person_id,year_month,total_minutes_month,exam_season_share,top_song,academic_period_source,share_late_night,share_morning,share_afternoon,share_evening,share_night
p1,2024-03,121.67095,0.0,Fantasia Gaelach No. 1,approximate,0.34878909057585233,0.3991625226344771,0.1778807239251988,0.07416766286447175,0.0
p1,2024-04,108.79808333333334,0.0,Cuando Me Enamoro,approximate,0.43769858078075824,0.47966025749534497,0.021719285802369374,0.0,0.06092187592152742
p1,2024-05,122.63454999999998,0.01796190388434581,The Unanswered Question,approximate,0.6933945885016363,0.2528447325814789,0.0,0.0,0.0537606789168849
p1,2024-06,63.264316666666666,1.0,The Moldau (from Má Vlast): Allegro. The First Source of the Moldau - The Second Source - Woods; Hunt; L'istesso tempo ma moderato. Peasant Wedding; L'istesso tempo. Moonlight,approximate,0.05964815869082598,0.940351841309174,0.0,0.0,0.0
p1,2024-07,499.9776666666668,0.0,Teardrop,approximate,0.0,0.10957912786771144,0.7167068462391321,0.12128885090200697,0.05242517499114962
p1,2024-08,38.967000000000006,0.0,City Lights a Mile Up,approximate,0.18081453537608747,0.7684741790061677,0.0,0.0,0.05071128561774493
p1,2024-09,148.13778333333337,0.0,I Giorni,approximate,0.19875618047927676,0.0,0.0,0.0023592900618309505,0.7988845294588922
p1,2024-10,73.01896666666667,0.4234230923563695,I Giorni,approximate,0.5068404601726766,0.12269711659390778,0.0,0.026359133174987868,0.3441032900584277
p1,2024-11,65.43838333333333,1.0,Le temps des fleurs,approximate,0.11113839150977395,0.46200688026369846,0.0,0.3492224110059769,0.07763231722055074
p1,2024-12,669.78815,0.0,Believe,approximate,0.5734400496634644,0.22220946528639937,0.005596695014684866,0.00012884671070994611,0.1986249433247413
p1,2025-01,497.13400000000007,0.0,Groove Is in the Heart,approximate,0.3948084084639822,0.30147984916206366,0.09490107295015027,0.021040235965889813,0.18777043345791408
p1,2025-02,690.4529166666667,0.0,Missing,approximate,0.34190588665531746,0.06578923134391858,0.26255229809901354,0.0,0.3297525839017505
p1,2025-03,192.04776666666666,0.0,Missing,approximate,0.19223559485982047,0.41923302761656694,0.0,0.2805379321429235,0.10799344538068914
p1,2025-04,178.4259166666667,0.0,The Lark Ascending,approximate,0.13823907307934993,0.7164920454847975,0.0,0.01137017184069392,0.13389870959515882
p1,2025-05,64.29638333333334,0.15075809085166272,Angel - Dusted Remix,approximate,0.5448346887318442,0.21389616782488802,0.011767639600257453,0.12975898333317346,0.09974252050983687
p1,2025-06,138.0208,1.0,Air on a G String,approximate,0.12928244631727004,0.8386676742442685,0.009087156911615255,0.012111097264566885,0.010851625262279308
p2,2015-08,120.88778333333332,0.0,Locked Away (feat. Adam Levine),approximate,0.26420480591711293,0.7357951940828871,0.0,0.0,0.0
p2,2015-09,97.87813333333334,0.0,Locked Away (feat. Adam Levine),approximate,0.3390416790403305,0.6609583209596696,0.0,0.0,0.0
p2,2015-10,166.58878333333334,0.19820462101940237,Up (feat. Demi Lovato),approximate,0.5746838497629942,0.42531615023700575,0.0,0.0,0.0
p2,2022-01,455.13169999999997,0.0,Tattoos Together,approximate,0.6382031105868186,0.27860851412166343,0.07791572563868145,0.005272649652836751,0.0
p2,2022-02,2149.8168166666665,0.0,Get You (feat. Kali Uchis),approximate,0.4589140149142475,0.44499469718385076,0.0024608298215547963,0.0010325685966003507,0.09259788948374664
p2,2022-03,1834.8616833333333,0.0,nothing else i could do,approximate,0.41910780359366057,0.5357179193734141,0.0,0.01980216474264486,0.025372112290280628
p2,2022-04,3372.6426666666666,0.0,As It Was,approximate,0.4988135120155036,0.47327176572120305,0.022200143151838995,0.0,0.005714579111454441
p2,2022-05,3325.8263500000003,0.20757236268013007,hate to be lame (feat. FINNEAS),approximate,0.4543486062243348,0.5256710561572164,0.0008314725551841676,0.0031935171039021125,0.015955347959362542
p2,2022-06,1390.4467166666666,1.0,Tightrope (Glee Cast Version),approximate,0.42888289750237696,0.4513471048387171,0.01181615457564639,0.0,0.10795384308325945
p2,2022-07,1583.6106333333332,0.0,She,approximate,0.4866275735834812,0.47928513319951394,0.02344012634924001,0.0,0.01064716686776478
p2,2022-08,2857.3710166666665,0.0,Bags,approximate,0.19233627582641366,0.7842256816713354,0.02324240812479719,0.0,0.00019563437745375982
p2,2022-09,971.3993333333334,0.0,ceilings,approximate,0.45821627425452904,0.5292483386509771,0.007464849677338328,0.0037777460556901077,0.0012927913614654873
p2,2022-10,3247.3608833333337,0.3285328317349062,Lavender Haze,approximate,0.3963295723014627,0.4916007718329099,0.026760602364628884,0.007908011332669202,0.0774010421683294
p2,2022-11,1839.9692999999997,1.0,Picture To Burn,approximate,0.5535706583075417,0.3865495382631294,0.016144689660492345,0.0,0.04373511376883661
p2,2022-12,1774.3132666666666,0.0,Jesus Christ 2005 God Bless America,approximate,0.4928753843881533,0.33975637860867786,0.07043735493683397,0.0,0.09693088206633484
p2,2023-01,1277.7916500000001,0.0,Moon Song,approximate,0.6367401002607376,0.2843839995354485,0.0051650308822516824,0.0,0.07371086932156219
p2,2023-02,1985.8683333333333,0.0,Scott Street,approximate,0.5552155606153815,0.35986574302928775,0.0030303116772595695,0.01863367913784146,0.06325470554022966
p2,2023-03,2493.56025,0.0,Where do we go now?,approximate,0.5811483867962152,0.4119434451202854,0.0,0.0,0.006908168083499621
p2,2023-04,2209.7537833333336,0.0,Bags,approximate,0.23688400065868576,0.35660174266624733,0.25409170208683957,0.14082749204027079,0.011595062547956416
p2,2023-05,2392.57585,0.14551632013393986,Bags,approximate,0.418541596775988,0.5508521495776195,0.028701005793957728,0.0,0.0019052478524348563
p2,2023-06,1564.1296666666667,1.0,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),approximate,0.5791632684332011,0.36893433174444834,0.008886145202369198,0.001373181123730364,0.04164307349625106
p2,2023-07,1944.6801,0.0,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),approximate,0.6598671764403137,0.29971720455890577,0.00469697646757771,0.0,0.035718642533202935
p2,2023-08,665.4824666666667,0.0,Waiting Room,approximate,0.5272051495070693,0.3635255554441354,0.10926929504879518,0.0,0.0
p2,2023-09,1152.0347666666667,0.0,pretty isn’t pretty,approximate,0.6223937454665357,0.28549410386717783,0.0,0.0050421076701880774,0.08707004299609822
p2,2023-10,700.5216,0.197691334571268,pretty isn’t pretty,approximate,0.6481399241174957,0.2807704763612333,0.0,0.05482369613347159,0.016265903387799412
p2,2023-11,1245.3208499999998,1.0,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),approximate,0.3883031830712543,0.16344023577002934,0.22158838289211438,0.15271370961681616,0.07395448864978585
p2,2023-12,2394.2758166666663,0.0,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),approximate,0.41237090416253847,0.4367098572025422,0.08240564793186005,0.05059261864908088,0.01792097205397855
p2,2024-01,1643.2039333333332,0.0,Tummy Hurts (feat. Coco Jones) - Remix,approximate,0.5867315353310376,0.3393896553882803,0.00931321813210525,0.0,0.06456559114857685
p2,2024-02,1449.97705,0.0,Tummy Hurts (feat. Coco Jones) - Remix,approximate,0.612071020940182,0.3366040057898388,0.0,0.003148682019944155,0.04817629125003507
p2,2024-03,1295.3629999999998,0.0,Weightless,approximate,0.29216628852298543,0.42486312073655536,0.0,0.08782695146714344,0.19514363927331566
p2,2024-04,2108.0293666666666,0.0,Come Down Soon,approximate,0.6927154999627535,0.26531681302795257,0.0,0.0,0.041967687009293875
p2,2024-05,765.1599333333334,0.14314316771596075,Take A Bite,approximate,0.563350002034433,0.29044246000335094,0.00355315694784158,0.0,0.14265438101437442
p2,2024-06,1187.3048833333332,1.0,BIRDS OF A FEATHER,approximate,0.8110543861571753,0.1860143251888419,0.0,0.0,0.002931288653982767
p2,2024-07,1049.2106833333332,0.0,Ever Seen,approximate,0.6488422145784163,0.22354347294182622,0.00015316275611058162,0.0021524911083555657,0.12530865861529147
p2,2024-08,2067.598266666667,0.0,Sun Bleached Flies,approximate,0.6451447015464706,0.2705218782991177,0.0,0.0,0.0843334201544117
p2,2024-09,1304.5688499999999,0.0,Don’t Smile,approximate,0.5344014103459034,0.34177396361002077,0.0033997822345673816,0.0,0.1204248438095084
p2,2024-10,1777.7077333333334,0.17213847600595467,Go Gina,approximate,0.3901122329219771,0.47815618622873735,0.0008104350561412119,0.07058906870930715,0.060332077083837095
p2,2024-11,1416.6450833333333,1.0,Softly,approximate,0.5468930732532925,0.23116587482126935,0.009450649865783249,0.040104069820828446,0.17238633223882646
p2,2024-12,1482.2105833333333,0.0,Fa La La,approximate,0.5074859976880253,0.2652143276762237,0.014908734009736697,0.08466817608631522,0.12772276453969905
p2,2025-01,1155.155983333333,0.0,Spring Into Summer,approximate,0.48437138193703394,0.2669919512601466,0.015612826544824921,0.0062675374042919655,0.22675630285370263
p2,2025-02,2124.3313166666667,0.0,So Far Gone (feat. Lizzy McAlpine),approximate,0.3722138713155377,0.33885109839151817,0.06779837755847862,0.10146079771502058,0.11967585501944498
p2,2025-03,1003.1574833333333,0.0,Signs,approximate,0.43172516830981456,0.172509720100611,0.0,0.08655013605457662,0.3092149755349979
p2,2025-04,2244.5007833333334,0.0,in my head,approximate,0.5117174051331548,0.28807889997988934,0.01453587522695377,0.02610035474332314,0.1595674649166789
p2,2025-05,2894.85015,0.25525960298843103,Nobody New,approximate,0.6226536918787776,0.18361345923207803,0.009602949568909466,0.01228953652978088,0.17184036279045392
p2,2025-06,1497.08635,1.0,Folded,approximate,0.5665103307723922,0.3718020117320999,0.004937980586980393,0.009220053784250098,0.047529623124277366
p2,2025-07,1920.7517666666668,0.0,Rein Me In (with Olivia Dean),approximate,0.5024005010676983,0.3137996506333206,0.11393708119805106,0.013176576886484014,0.056686190214446076
p2,2025-08,2480.0778,0.0,Booster Seat,approximate,0.2909697765664179,0.2106587610544583,0.24199516375386826,0.23513261694182874,0.02124368168342676
p2,2025-09,2011.1553166666665,0.0,back of the club,approximate,0.0,0.14964827969237152,0.4695672642355759,0.3807844560720526,0.0
p2,2025-10,2123.892316666667,0.12792942994387058,A Couple Minutes,approximate,0.0014690481129932367,0.36070806289072777,0.24892010571879356,0.3847397740401764,0.004163009237309183
p2,2025-11,1205.3311,1.0,Knees,approximate,0.00018748651995566476,0.04939120047595221,0.3305958006061571,0.6170488064787067,0.002776705919228335
p2,2025-12,1666.94735,0.0,Money Will Chase You,approximate,0.0,0.27768454514575197,0.4905844006810813,0.1940297534492216,0.03770130072394508
p2,2026-01,1281.0210333333334,0.0,Rehab,approximate,0.0020043777058981935,0.1509718380632366,0.45892046373113154,0.38739128431172526,0.0007120361880084665
p2,2026-02,133.51123333333334,0.0,Broken Clocks,approximate,0.0,0.0,0.0123557643214541,0.987644235678546,0.0
